timestep,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,window,buildProb,runtimeKill,trimmerChance,scenario,averageSize,seed,popsize
3,0,4,7911,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,210.0,25,10000
3,1,4,6057,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,197.0,25,10000
3,2,15,5905,0.299479,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,188.0,25,10000
3,3,16,5696,0.359375,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,179.0,25,10000
3,4,15,6204,1.19792,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,169.0,25,10000
3,5,15,6998,1.19792,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,157.0,25,10000
3,6,14,6041,1.99438,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,143.0,25,10000
3,7,13,6099,2.30688,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,122.0,25,10000
3,8,16,6422,2.74306,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,92.0,25,10000
3,9,16,5461,2.74306,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,53.0,25,10000
3,10,16,6005,2.74306,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
3,11,15,8019,2.75,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
3,12,14,8204,2.95139,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
3,13,15,9353,2.99306,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
3,14,15,9326,2.99306,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
3,15,15,10404,2.99306,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
3,16,14,10564,3.03125,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
3,17,14,9841,3.03125,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
3,18,18,10247,3.04861,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
3,19,15,10175,3.09375,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
3,20,16,10201,3.15972,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
3,21,16,10326,3.15972,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
3,22,14,10247,3.21875,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,25.0,25,10000
3,23,18,10247,3.36111,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,25.0,25,10000
3,24,18,9504,3.36111,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,25.0,25,10000
3,25,18,9341,3.36111,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
3,26,16,8920,3.40972,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
3,27,16,8144,3.40972,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
3,28,16,8324,3.40972,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
3,29,16,8164,3.40972,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
4,0,16,4894,0.421875,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,210.0,25,10000
4,1,17,3164,1.49306,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,196.0,25,10000
4,2,17,3522,1.49306,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,186.0,25,10000
4,3,14,3564,2.77083,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,163.0,25,10000
4,4,17,3386,3.3912,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,128.0,25,10000
4,5,17,3354,3.3912,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,74.0,25,10000
4,6,17,3921,3.3912,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,34.0,25,10000
4,7,16,5699,3.45891,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
4,8,16,6856,3.59954,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,25.0,25,10000
4,9,16,7892,3.59954,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,25.0,25,10000
4,10,16,9407,3.71412,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,25.0,25,10000
4,11,16,8631,3.91204,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,25.0,25,10000
4,12,16,9705,3.91204,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
4,13,16,9392,3.91204,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
4,14,16,9905,3.91204,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
4,15,18,10185,3.94676,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
4,16,18,9591,3.94676,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
4,17,18,10515,3.94676,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
4,18,19,9739,3.9537,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
4,19,17,9240,4.0787,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
4,20,17,9596,4.0787,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
4,21,17,10042,4.0787,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
4,22,17,9765,4.0787,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
4,23,17,9180,4.0787,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
4,24,17,9576,4.0787,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
4,25,16,9841,4.16204,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,30.0,25,10000
4,26,16,9557,4.16204,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,30.0,25,10000
4,27,16,9493,4.16204,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,30.0,25,10000
4,28,18,9560,4.25,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,30.0,25,10000
4,29,18,9426,4.25,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,30.0,25,10000
5,0,16,3998,0.950521,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,209.0,25,10000
5,1,15,2312,2.00608,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,195.0,25,10000
5,2,15,2531,2.00608,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,180.0,25,10000
5,3,13,2449,2.47341,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,153.0,25,10000
5,4,14,2788,2.50868,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,97.0,25,10000
5,5,12,3408,2.92631,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,42.0,25,10000
5,6,14,5563,3.08256,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
5,7,14,8206,3.08256,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,24.0,25,10000
5,8,14,8149,3.08256,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,23.0,25,10000
5,9,16,8410,3.13368,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,22.0,25,10000
5,10,16,9432,3.13368,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,22.0,25,10000
5,11,16,9104,3.13368,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,22.0,25,10000
5,12,12,9206,3.14062,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,21.0,25,10000
5,13,14,9997,3.29871,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,22.0,25,10000
5,14,14,10341,3.29871,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,22.0,25,10000
5,15,14,10844,3.29871,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,22.0,25,10000
5,16,12,10918,3.40625,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,23.0,25,10000
5,17,14,10977,3.45312,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,23.0,25,10000
5,18,13,11329,3.5409,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,23.0,25,10000
5,19,13,10387,3.5409,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,23.0,25,10000
5,20,14,11192,3.6659,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,23.0,25,10000
5,21,14,10163,3.6659,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,23.0,25,10000
5,22,14,10250,3.6659,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,23.0,25,10000
5,23,14,10090,3.71798,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,23.0,25,10000
5,24,14,10884,3.90548,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,23.0,25,10000
5,25,14,10757,3.90548,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,24.0,25,10000
5,26,14,10623,3.90548,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,24.0,25,10000
5,27,14,10730,3.90548,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,24.0,25,10000
5,28,14,11215,3.90548,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,24.0,25,10000
5,29,14,11832,3.90548,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,24.0,25,10000
6,0,16,4682,1.25252,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,207.0,25,10000
6,1,12,1698,2.73611,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,181.0,25,10000
6,2,12,1835,2.73611,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,131.0,25,10000
6,3,14,2625,2.99058,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,67.0,25,10000
6,4,15,5427,3.15471,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
6,5,14,7653,3.34239,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,23.0,25,10000
6,6,15,8422,3.44547,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,22.0,25,10000
6,7,15,9051,3.4997,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,22.0,25,10000
6,8,15,10255,3.4997,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,22.0,25,10000
6,9,15,9920,3.4997,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,22.0,25,10000
6,10,15,10538,3.59221,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,23.0,25,10000
6,11,15,9939,3.68723,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,23.0,25,10000
6,12,15,10107,3.68723,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,24.0,25,10000
6,13,15,10535,3.68723,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,24.0,25,10000
6,14,16,10187,4.27218,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,24.0,25,10000
6,15,16,11651,4.27218,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,24.0,25,10000
6,16,16,11773,4.27218,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,24.0,25,10000
6,17,16,10463,4.27218,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,25.0,25,10000
6,18,16,11028,4.27218,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
6,19,16,10829,4.27218,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
6,20,16,10892,4.42843,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
6,21,16,11050,4.42843,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
6,22,18,10776,4.45303,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
6,23,18,10872,4.45303,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
6,24,18,10486,4.45303,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
6,25,18,10688,4.45303,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
6,26,19,9871,4.60928,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
6,27,19,10220,4.60928,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
6,28,19,10371,4.60928,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
6,29,19,11215,4.60928,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
7,0,16,4339,1.53848,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,202.0,25,10000
7,1,8,1593,1.98958,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,161.0,25,10000
7,2,12,2223,2.3125,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,85.0,25,10000
7,3,12,4673,2.3125,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
7,4,14,7437,2.54353,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,21.0,25,10000
7,5,11,8677,2.6385,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,19.0,25,10000
7,6,11,9182,2.6385,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,18.0,25,10000
7,7,16,10567,2.80192,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,19.0,25,10000
7,8,16,10651,2.95817,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,20.0,25,10000
7,9,16,11051,2.95817,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,21.0,25,10000
7,10,16,10795,3.06241,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,22.0,25,10000
7,11,16,10163,3.06241,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,22.0,25,10000
7,12,16,11171,3.06241,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,23.0,25,10000
7,13,16,10679,3.06241,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,23.0,25,10000
7,14,16,10972,3.06241,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,23.0,25,10000
7,15,13,11952,3.07904,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,24.0,25,10000
7,16,16,11573,3.2183,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,25.0,25,10000
7,17,16,10582,3.2183,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,26.0,25,10000
7,18,16,11079,3.2183,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
7,19,19,9714,3.29523,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
