timestep,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,window,buildProb,runtimeKill,trimmerChance,scenario,averageSize,seed,popsize
3,16,18,8454,2.75,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
3,17,17,8660,2.89583,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
3,18,17,8369,2.89583,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
3,19,17,8631,2.89583,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
3,20,17,9118,2.89583,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
3,21,17,9429,2.89583,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,30.0,16,10000
3,22,17,10029,2.89583,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,30.0,16,10000
3,23,17,9724,2.89583,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
3,24,17,9582,2.95833,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
3,25,17,10062,2.95833,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
3,26,17,10662,2.95833,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
3,27,18,10635,2.98264,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
3,28,18,10267,2.98264,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
3,29,18,10093,2.98264,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
4,0,5,3835,1.5,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,16,10000
4,1,5,2360,1.5,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,6.0,16,10000
4,2,10,2386,1.6807,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,16,10000
4,3,14,2528,2.17597,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,10.0,16,10000
4,4,9,3276,2.49632,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,16.0,16,10000
4,5,10,7117,2.56536,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,19.0,16,10000
4,6,12,10278,2.68382,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,18.0,16,10000
4,7,12,11950,2.68382,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,18.0,16,10000
4,8,16,11321,2.7582,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,18.0,16,10000
4,9,16,11737,2.76868,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,18.0,16,10000
4,10,16,12072,2.76868,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,17.0,16,10000
